Date,A,AAPL,ABT,ADP,ADSK,AIG,ALL,AMP,AMZN,BA,BEN,BK,BMY,CAH,CAT,CI,CINF,CL,CMA,CMCSA,CMI,CNP,COF,COST,CPB,CSCO,CSX,CTAS,CVS,D,DE,DHR,DIS,DRI,DTE,DUK,DVN,EA,EBAY,ECL,ED,EIX,EL,EMN,EMR,FCX,FISV,FITB,GD,GILD,GOOGL,GPS,GWW,HAL,HAS,HD,HOG,HPQ,HSY,HUM,IP,IPG,JCI,K,KIM,KLAC,KO,KR,LEG,LH,LNC,MAR,MCD,MCO,MDT,MMM,MO,MS,MSFT,MU,NEE,NKE,NTRS,NUE,NVDA,NWL,OMC,OXY,PCAR,PEG,PEP,PFG,PG,PGR,PH,PHM,PNC,PPG,PPL,PRU,SEE,SPG,STT,SYK,TAP,TGT,TSN,TXN,UNH,UPS,VNO,VRSN,VZ,WHR,WMT,WY,XEL,XRX,ZION
2009-07-12,-0.03853937887791825,-0.010712652118015642,-0.018798624288979715,-0.013165734144283792,-0.01766977824624194,-0.3567122856456093,-0.040332355837242595,-0.051413559157818534,-0.021306120191576516,-0.028900471658022564,-0.05090369308961917,-0.01124393966828341,-0.020232238554505733,-0.018735388052382063,-0.03812226096963678,0.01352494582193553,-0.015539344672010125,-0.01179306773750699,-0.025899284309660153,-0.040659661790379276,-0.061605998029192865,-0.0018283708610804528,-0.007696255346617109,0.0073928290523905815,-0.012667096365476693,-0.008648720299219703,-0.03582165487639877,-0.026576528307041936,-0.005471417689617897,-0.02229586560547403,-0.08357106217254029,-0.020295256833450237,-0.01882676123090099,-0.013502983602232121,0.0039033919652342597,-0.005555655145433658,-0.031980453389683805,-0.0200933817379928,-0.00244796898302746,-0.02406460050693282,-0.017435774984248087,-0.017308816512949465,-0.06660512701562415,-0.028057925506031256,-0.024851098148096495,-0.06194740138783028,-0.011088933207096141,-0.049418401576024396,-0.037858875194568764,-0.03180885301431724,0.014467901460196275,-0.022541745051135487,-0.019847881576572912,-0.02321972557337393,-0.028894326910464452,-0.012713539485116665,0.03851099736330088,-0.016116068122195792,0.00548201302681961,-0.026298889853623053,-0.010107438776139621,-0.012345851629050109,0.01310718103270303,0.008970170136102906,-0.07815831109800087,0.01996090621871316,-0.011661628722099082,0.018814841106571167,-0.019917391106205606,-0.00674552421922936,-0.09316362220923036,-0.04021556834357287,-0.006962566217752486,0.024532685752859162,-0.03669372392900527,-0.007634628607332106,0.01043000269926253,-0.03890305931825966,-0.041933707335708226,0.024193547605659615,-0.018083134037861215,0.00470007210973078,0.029378500571168198,-0.024159338930119123,-0.04862363298048911,0.006862550494909581,-0.019242740197261243,-0.039981006215026094,-0.05236086696086473,-0.03457882235539311,-0.0291036598156732,-0.031090966568200318,0.021717767526336473,-0.01104993246277941,-0.022115526857598655,-0.044600995044248526,-0.02850060676413102,-0.004982801080556709,-0.015080182866668013,-0.03176875380395694,0.018104349406164344,-0.043046605583741515,-0.055591725893718746,-0.025741552835189863,-0.034816642337668124,0.009346228712209914,-0.020536748690589413,-0.03990630315407995,0.03178584175256427,-0.000617658850103564,-0.03907706925907384,0.0005540169652140658,-0.03674091365155585,0.00229767496232669,-0.004603238461072023,-0.05218534007026654,-0.012015680383943517,-0.04531220094750432,-0.005425529516332683
2009-07-19,0.10548532518476228,0.09550997387196425,-0.01199732953054411,0.04684257542138903,0.05508709903330988,0.1516185848035927,0.05025964210957157,0.11246603519286325,0.10588690267823031,0.043127422524638526,0.09638956662090759,0.07813649780174137,0.03252440388643718,0.05659744555222246,0.12732316577812197,0.037114374805408135,0.07242366090870345,0.03214947817013836,0.09059669840071716,0.06711905294288578,0.13316800117864402,0.024725170503882232,0.28453770211843255,0.055815058501061277,0.03779515656689014,0.1183205148229518,0.1823293209168555,0.04627509373772143,0.05954663649857994,0.012943154777770971,0.08694445845913745,0.049649034302458483,0.09370822752455488,0.041718483032528786,0.056707935090954065,0.02863118927993158,0.10148371611523754,-0.0019074409712281915,0.13803691928104378,0.024122037753186776,0.02074846635499794,0.031240028629578864,0.09712581847486645,0.12528036733307335,0.09580696305849501,0.1899659253309962,0.07445614898997777,0.07186559960750594,0.038185563336254225,0.0762830459896311,0.03824814897682294,0.08088245676868122,0.07692301970130733,0.12942423082969245,0.09443730853503052,0.09547057361233868,0.16934488247647206,0.07357631358541017,0.04062196768240112,-0.04545433161328227,0.10619411221930841,0.13333318481941503,0.08485523660221084,-0.0012698821474576016,-0.04529573435875989,0.1385264178393295,0.04160621718817081,0.0,0.10511599706989161,0.010715269593075005,0.10684948872580668,0.020950253221467596,0.013847578091163326,0.10338286336204328,0.05701161724148229,0.05234938723016058,0.05282320380683436,0.07902830662729654,0.08485915916614917,0.13188979115662414,0.04640907631605429,0.022222194964910624,0.06297139861209722,0.08252450868916239,0.16393433587938033,0.11295092932144857,0.06998022861794384,0.1152264965271308,0.083050658122934,0.03614015514816593,0.035642514933272196,0.15402556031212233,0.0708543927777805,0.03701107547620164,0.09316604564905795,0.1228504891544071,0.05428049625719544,0.18168828135529358,0.03508801524448213,0.15370975463642322,0.07374519714034311,0.08044988710446899,0.10192334568314854,0.05070676364781801,0.047777956902574026,0.046560660259182374,0.019354389784014048,0.12518320566253305,0.01702465329515257,0.07412015478947431,0.07275875160479628,0.09966783606645868,0.033892495164350445,0.23979819228780785,0.019339997864211922,0.0954594156418338,0.038695771914146304,0.09656291361845692,0.05091000751939978
2009-07-26,0.06249955783735994,0.054299853103043416,0.01214313388410937,0.0458795413928077,0.18806599324491713,-0.07840253891423077,0.08910927731388907,0.04628509401807457,0.0074548782079588705,0.024419605290067592,0.11023833264202065,-0.09016685566735394,0.0699995722643183,0.055824617780955155,0.235657572400362,0.05347818104900193,0.05367969579830456,0.027617527836895528,0.0076742705897761,0.02473498418011144,0.14305263909413246,0.06076873410162187,0.13471645194689463,0.034751601436879165,0.020046531433120185,0.06679686788947636,0.07525687220525801,0.08137973397788745,0.05252039776803663,0.0523274498207702,0.10369969717850802,0.020877226551778705,0.08445545897507567,-0.005636274946676401,0.06409049306453296,0.04480661550388976,0.04992830029041628,0.010988792081340959,0.14501338348753312,0.04946339543991707,0.0433269586786027,0.06123076487613499,0.07256889251914944,0.19701147040604994,0.08330877587866792,0.07783787320169955,0.028595260618828222,0.2111266345933509,-0.01997725021757013,0.012544577939380686,0.038280037371005715,-0.014224127327219338,0.05345346064442924,0.09822283440907364,0.04373522103138372,0.026348219840162113,0.14904877744823586,0.0435222211889188,0.07335614087471609,0.08799159830444037,0.15200057879723827,0.15808842271857437,0.030515813683262616,0.015684435649812256,0.11435478632180218,0.06336365142244071,-0.019077619216569253,-0.013850338669155415,0.025998553201454833,0.024189838847402,0.15160903224140454,0.06306350445646847,-0.03042866486660356,-0.10678613236676171,0.010960917017569072,0.10330619544607877,0.0,0.009289096794140583,-0.0345824034926423,0.09043480543110172,0.05684606438957074,-0.0051486608099421405,-0.0005194471320073557,0.005157266912084735,0.07373677795697531,0.06999075907705476,0.04309278158057972,0.06907757679472559,0.08262904692583217,0.054500463130884746,-0.0044126338445670266,0.15672389271968679,0.006550412237873449,0.05454567470179006,0.07780571747882292,0.06673897619922653,-0.09315283470109392,0.06053287488982795,0.03759626008253991,0.09736083632611536,0.05114410662199442,0.07425967293973423,0.01496617336525552,0.004826272508980711,0.023711910868357666,0.07962602923250484,-0.06329071656733487,0.04693604592425271,0.08887995099739499,0.023576665903628946,0.15391631974619924,0.0191339483832631,0.06454908750718857,0.012574367752587134,0.009280423739703059,0.1341388450094727,0.05109099629259539,0.17910444255095515,-0.031142190016597016
2009-08-02,0.0426581304873308,0.021251154241067383,-0.00044404534124808936,0.008665066669240717,-0.021973084658398978,0.05457452165414178,0.01931808066393015,0.08571747848569067,-0.008440276657065593,0.012745107614879903,0.1006575468741151,0.025842458366363896,0.015888426483983364,0.01772598165901451,0.049047150927746586,0.08396925916496945,-0.007806015981509096,-0.03541924966277987,0.06810037325819063,0.024827242924491788,0.03314906063736345,0.015164214591903757,0.020951335951336025,0.00753090206010909,0.016377215923756294,0.005942035416887981,-0.014734500354668167,0.029856666870554438,-0.026177977775016736,-0.02283897461437767,0.03257771366392448,-0.021568513039420645,-0.054928722411783704,-0.03371122126816617,-0.006916400494977659,0.005848324263878268,-0.006329074329132767,0.014650526354198945,0.0004707651450013284,0.03516206507081221,0.008972083550189858,-0.018524418560042055,0.02302077418140991,0.03329164674583396,-0.011413141314131403,0.008024443983868812,-0.03794640783697367,0.11896345400364661,0.05524864682305686,0.010324368965170638,-0.008215509367296425,0.023839612176136837,0.009317594222328696,-0.059199640351386695,0.008046018350010176,0.02448658452462582,0.039558235337288306,0.03787125790919266,-0.02489615386406374,0.041864923476746085,0.004807615771407869,-0.17301616346046345,0.03565804492888147,-0.008764386045378547,0.07423553256850202,0.010459639587920844,0.009724267967770706,0.0009361496937525526,0.07231138242039847,-0.02041106432182438,0.13863500159964004,0.014123553955680768,-0.01818862781207109,-0.08445801142573572,0.010556227538053964,0.015845536847699737,0.010957269761624922,0.01069191919672674,0.0029849467509850403,0.019138677860681463,-0.056286467668121176,0.08568159974802336,0.03656882881487933,-0.00803041370836044,-0.0023145750152583355,0.052330548291967593,-0.003808724888690884,-0.01504923483877918,0.00173487092280733,-0.04164189978802113,0.006027619920697003,0.035839513999928574,-0.005909484557225175,-0.00510865381544412,-0.07615319214637828,0.16615405865110255,0.07287125188385812,0.04642309068545547,0.0035641073397965073,0.03362124588219273,-0.14782178756054187,0.03819590283668295,0.030104206632942665,-0.01718903396734739,0.006904471962444703,0.021306610987905872,-0.034628661022276463,0.002899851960640687,0.027086545597489575,0.006179793332236727,0.009696860615033831,0.00988142840797468,0.01809494431980907,0.042549055080478126,0.0192073388703915,0.009793590138246877,0.009620170809617301,0.03670895485065162,0.2124997791408687
2009-08-09,0.02196385263584255,0.01297512724350125,-0.0255618339565169,0.030066834110131557,0.08940856536858233,1.0654493062298367,0.03270186696118249,0.06474824401722068,-0.0051306698360916725,0.09853889454698406,0.06416326246161153,0.10863224455139786,0.0073596924194849755,0.008108102237653236,0.08443053053105576,-0.026408341548238234,0.019875239182236548,-0.019602711965815645,0.15813747192048133,0.006729928403109708,0.09602415245223828,0.02406649289786178,0.11313072272278002,0.012121218480451335,-0.006445421756270497,0.008177820928126689,0.10493557955415578,0.06433686861720234,0.029569936572467315,-0.0059170304637816695,0.05875660115407211,0.00751112218694816,0.06250031413197066,-0.014510771576328962,-0.0011608331797599014,0.012273401701414999,0.09846781970637464,-0.03539845445419243,0.06117655362534635,0.012045679229050865,0.012703251307877528,-0.01608922386170042,0.02113022729072167,0.06182032300488394,-0.02034046715014015,0.05157517004077605,0.017717784334347453,0.022105488201151324,0.03881550564499592,-0.06478653164436299,0.03171208459721231,0.13847988352571727,0.017150871299819404,0.0009056048584732412,0.017736349591556788,0.0508868671940057,0.05132760155014582,0.005542768674763554,-0.020275658788498907,0.01978701764017332,0.07283322868288677,0.16314847739042726,0.03011212938857577,-0.028210559304506,0.22256091956298563,-0.021016247329736837,-0.010032038174013436,-0.022450789163153795,0.03342943846822788,0.0014882457334912669,0.0684282775206082,0.1736306556808771,0.0025424076507809534,0.07455739731067967,0.008752012716579882,0.03374932215358584,0.010268312234143817,0.0954384205655463,0.0017009440614197402,0.0688576401267802,0.002647055849845259,0.025246685617670517,0.03159990373041133,0.10478950162817613,0.060324348634156255,0.07692299212143561,0.05852893000055048,-0.017942235194408407,0.04126957244161633,-0.024036911412905648,0.017445062162990244,0.08649780682221264,-0.06269164808570471,0.05070623718218159,0.1009484405047647,0.1116976649475101,0.2064918479316411,0.031390124073253034,-0.12844043394329452,0.08109339019768469,0.010875541515327658,0.1965185658892521,0.07077532322313584,0.034208154889989295,0.004866325883459366,-0.01581858811600778,-0.015748079821175764,0.002079395043300236,-0.05523909793934756,0.007072274891572805,0.18144360666798165,-0.08708419657703292,-0.03086978470012003,0.08215089868103154,-0.011828641311848354,0.093321477151312,-0.00852545649258274,0.03174579718486781,0.2562593708199825
2009-08-16,0.013063679358223501,0.007673471705344825,0.011861742335720127,0.002867036131032563,0.06818177257067326,-0.10206318419230143,0.027347635049931984,-0.024999834982294522,-0.020393787479950132,-0.038980046531719936,0.0019078807721484292,-0.05740704958639098,-0.0041098052084428405,-0.019958613563447525,-0.03725424582175341,0.04231472906608014,0.01299246593674419,0.010279326429054825,-0.0014489169307702054,-0.01002674932030212,-0.006575691969925801,0.026929890802641854,0.028135986014329095,-0.025756395323823567,-0.0074597507993482415,-0.03965766994175168,0.005638964608360109,0.002985237845289035,0.0081226873361806,-0.0011907235716861475,-0.03843668750836604,-0.025931841258550303,-0.031097772145860403,-0.006578662276571889,-0.009006161347779429,-0.003170630787513673,-0.016925386127165765,0.028005963609900375,-0.040354669574458324,0.0014281711197894342,0.019568541626629354,0.0138364620442466,-0.030367650845052663,0.026360597739450542,-0.0034844016528129407,0.0037846659716096465,-0.010777211559868882,0.08444883466782516,-0.022593293752033894,-0.017701223864697524,0.00634435654653509,0.010764750591264027,-0.04693395425539648,0.06286719545810593,-0.0133484152540716,-0.004402167773629229,-0.04461312426277808,0.012631793964823945,-0.005109783866966033,0.035522242485216404,-0.008184927163544464,0.03300303770884527,-0.0006424817765723345,-0.0021662223918585966,-0.07231902369863807,-0.013177242387405252,-0.017632309196464635,0.011042012209671048,-0.029559615533373162,0.015901503177178533,0.07111285166022041,-0.05537977271813599,0.0012681324251955228,-0.03880800920653982,0.035824745249413814,-0.021673770852223218,-0.008470165634499649,-0.04580384646137603,0.005518093484114361,-0.016105393065096174,0.0,-0.020836788858687116,-0.008590083699845819,-0.04762869018068061,-0.02115232837054193,-0.009379747942050876,-0.018060290708895366,0.003854111944300742,-0.022268643553531753,0.014208825452188156,-0.0204362750521625,-0.008155303657028767,0.006534753407937188,-0.010385219555411829,0.0024618874830233395,-0.011867088129449699,-0.05380996981125763,-0.028825762390945142,-0.0010185378443997584,-0.0267445403680191,-0.01183432493824732,-0.051105352991038355,-0.053100642635907636,-0.0012436040240246804,0.004181681781098234,-0.020964584554912458,0.010666942413725566,-0.005808747130269909,0.05846886531699558,-0.01071874682968088,-0.03911350268733882,0.12486597835888302,0.0,-0.06361286457778859,0.05648395152508945,-0.0613418412468536,-0.005564357117971097,0.002367286664811674,-0.005864990561718075
2009-08-23,0.06281215105344451,0.014629869806658702,0.0232188964769533,0.015332613422297747,-0.03427891885944756,0.34796850934414425,0.0028021495008561104,0.03326391159150077,0.01698973459373221,0.022286411207273593,0.00021157245926706203,0.01925110201653646,0.03484612612319671,0.08297874211469902,0.028261223844891603,0.036432916413186245,-0.0020039985542483763,0.01965095003539097,-0.01740993431255755,0.017555498057008956,0.008198325871009438,0.02564063979171327,0.039908943818945275,-0.0014395362326736771,0.01699305600425749,0.041295347190773546,0.010767353393376755,0.030505868689580273,0.027913869976473604,0.019666448380977197,0.006063101631479384,0.029950100977180094,0.0359629090262481,0.04919564231001772,0.03605950149706838,0.014954433496339847,0.0255064229301194,-0.08689529491230374,0.020332563412915228,0.021630408870268347,0.011235983355314394,0.0545908818650509,-0.0066523122270703006,0.01662950423323073,0.023586266411491197,0.022152506301637676,0.028493622949820052,0.0360875674252108,0.04000741507537575,0.025361572507628827,0.011391307625617353,0.03727332189268173,0.03586724617777537,0.06595763786350384,0.01503191264817949,0.013264412733805298,-0.021585968101524466,0.015650050633756907,0.026257923135219352,0.03920412271659868,0.059530018419822195,0.033546139096747085,0.027965344567431494,0.028006864219444427,0.07974880780336968,0.0244697610329625,0.029708461934801367,0.01615901974784073,0.08505750483376939,0.021649930998366207,0.03381466616094886,0.038055525308110516,0.01809333430696025,0.06691112436188562,0.02134523409284128,0.025945843023438053,0.02733511966794322,-0.003356916610413596,0.036186161962752594,0.06249985248976886,0.021294959920255874,-0.021279883708016367,-0.013405169169734665,0.0076936024974672,0.03800299632010762,-0.002913482768248876,0.033672949902228355,0.06327294626376889,0.05655081075894386,0.02334970517695867,0.016442195104577673,0.08613947930895471,0.02310512162410716,0.03950656067312153,0.01794674078723224,0.014411755814061289,0.024134482212007535,-0.0005495402278578032,0.0061178603666718345,0.07213400144279314,0.02231876830126578,-0.007657023981201938,0.04941222812427437,0.039840700899776316,0.014905706245656791,0.09084874453030212,0.03957764052308144,0.024206600723596594,0.03064814431413132,0.010295087797951075,-0.007337349205555177,-0.002381981225377916,0.009330707161402607,0.10786519491763613,-0.008302934367100612,0.029477437806686657,0.010681855737197044,-0.0023616958537109323,0.07492613538912574
2009-08-30,0.010958588934140812,0.004905223528523184,0.011676606936806833,-0.013053442333159415,-0.024071813426286837,0.5290716175925099,0.029075279389047637,0.012743143170136806,-0.026352938483743094,0.11270996897339591,-0.00909397161324943,-0.006524428587527109,-0.019937785332491798,-0.038450545901229316,-0.01247363299894877,-0.006695768281092307,0.02449821221371762,-0.0054671792656045826,-0.013288808008946162,0.042468597673756214,-0.0308318518239723,-0.017968808497979327,0.006852995390799865,0.06610366239436871,0.009319066144292565,-0.00856230635223676,-0.024531214643712218,0.003970969733576801,0.029395109891638294,-0.016669501289585553,-0.008258684107234515,-0.005007994198760413,0.0018661029387689876,0.007514302294564512,-0.008206055958278835,0.0,-0.02735907260576187,-0.03497927840102222,0.017210146012187177,-0.021405269320358578,-0.0027166435452419258,-0.008823424291204862,0.02036859532533919,-0.027444397395986142,0.03275947047380856,0.006455800528019973,0.0024444679468684782,-0.008249588753190595,0.021884218144201162,-0.018225298530758716,-0.001053308777152706,0.02310070971207323,-0.01747957609011619,-0.03672669189683209,0.04887036977601,0.0069090314999886715,0.050427288736162534,-0.0004464447512264602,-0.017902098450881865,0.004993009460475761,0.05665747425177958,-0.0077279437935154904,-0.0059413923893203435,-0.009620410489584619,0.05311215382121559,0.01433149041634274,-0.017030547324203615,0.01870953649925866,-0.018007986500867657,0.008877473956640403,0.008775215084416699,-0.00688552852418578,0.00523906052742662,0.057965808707739486,0.023015792503516597,-0.00991179829966271,0.009977908061349572,-0.006062588531750568,0.011060947571910562,0.0588236679974683,-0.02007200280996113,0.009523567230845797,-0.02999193001238587,-0.027359437947492404,0.05743005489322206,-6.0214217519893865e-05,0.009854908919121774,-0.003476878875948941,-0.012641238379262565,-0.02281693643808802,-0.01269786714021115,0.041095840665970274,-0.007279054292196774,-0.011876753746530189,-0.002627168706040184,0.038673890859990845,0.0,0.02548122630439531,0.0010135766201659901,0.045454570562737384,0.024494036100578764,0.04115093542656911,-0.010089856304983713,-0.016044291577528957,0.013240673775256395,0.037888566229394405,-6.755768961796971e-05,0.017522383270182296,-0.025587268766562143,0.0016786701171844776,0.014959394339872922,0.024832761829654215,-0.011157450670399305,0.03857800642717546,-0.004477920861925777,0.02079968585745684,0.001006429722178126,0.05207086522535653,-0.005488808519019339
2009-09-06,0.0011615654828847077,0.0015286294725951333,-0.006315267872349373,0.00025931970335402177,-0.033444784051375964,-0.20266766195187036,-0.014012428660681087,-0.039735234637181094,-0.04700337577199398,-0.03702990200508449,-0.0006407926313668488,-0.029035877275123356,-0.005424796441553692,0.04714487310547133,-0.012845721941918686,0.007751939021817478,-0.02391240113614479,-0.02308958405213013,-0.04900898474025006,0.03946534699947568,0.028302154023422732,-0.03977736248082542,-0.04083854955353061,0.07146978246058477,-0.00700417747307347,-0.007273151025671387,0.035673482319550365,-0.003236079206652809,0.011694208237933656,-0.006622642534655276,-0.050641708956066456,0.06770575936789114,-0.0350221757431981,0.02655126979177691,-0.004849757338219796,-0.005765604529790469,-0.012625759921740531,-0.013326366804807144,-0.024488118142437565,0.017118529539874583,-0.012874134079058464,-0.01721110636272727,-0.054416595656015865,-0.06073641076345515,0.005645676296914148,0.007940868191855133,-0.02824627952669534,-0.027726475600989287,0.011878528550520073,0.019447301585221677,-0.007423329097014708,0.05970923191058408,0.006459064006924198,0.020798793907487623,0.01270782267277415,-0.01572000907557891,-0.0017140478331519882,0.00759611501993418,-0.00821539674889371,0.04305818599826594,0.0026809580946840494,-0.03738295964414684,0.011324139683231982,0.015047673999188271,-0.0788022136444293,-0.006280003407937884,0.0181412180921543,0.009641759769624558,-0.002697223384897973,-0.01362471356242656,-0.0589161778387326,-0.05995093368075122,0.001247741435391303,-0.11393332157404723,0.0010343854996017754,-0.007925555947167706,0.015367602814762238,-0.06302974826104646,-0.0024309853859879604,-0.027777776011849054,-0.022518355945730262,-0.030161629674751,-0.002732949075773594,-0.03685133929480733,0.025797653854470193,0.024193477340004765,-0.02846304119631715,-0.02402065132695208,-0.007900122876200233,-0.038899560387530174,0.02191803300261075,-0.09764542922079023,-0.006204328875688447,0.003004899318029164,-0.021069473064468602,-0.062310110928347484,-0.05599634489527727,-0.018770313665222638,0.0027002007918457416,-0.08274321959698527,-0.02790120707604926,-0.05573556847174055,-0.02378277609282886,0.057921697683196216,0.0334258309874389,-0.005697490017945506,0.0382001732086481,-0.004405096041010248,0.024840065411172896,0.0018620047693418407,-0.045430801097443574,-0.023765054711195943,-0.013539568083133058,-0.031009077878485836,0.010756995611437059,-0.0185234735867158,-0.014077219743392377,-0.028121444504617843,-0.07615841895988351
2009-09-13,0.08468715733804832,0.010862583667635928,0.02629834485357807,0.004143496792671009,0.04628026193703616,-0.06242211754937399,0.00242663429374379,0.043103667604122986,0.07189050121286034,0.044760714611194796,0.044314533573168724,0.02064813102986829,0.01363650070177802,0.02833863104229306,0.05248298928058026,0.047826015368019226,0.02530097307364776,0.05838482459502625,0.0877243425102936,0.05388839675246859,0.013014552621976705,0.031483360072517064,0.0780580860454192,0.02415726909455862,0.06219941940195617,0.05723441334235946,0.036210819824459506,0.023809464063309083,-0.018010569882271454,-0.006363740369370374,0.019440788195740133,0.025547383387856115,0.09729716785884102,0.0040684706765432566,0.006880388261450321,-0.005798965395687694,0.06524629092033152,-0.01782824170516084,0.07530807950437413,0.03177276483876801,-0.006019346131948877,0.012983764754133542,-0.009542793466455257,0.06168549612719687,0.05265944859395155,0.06621239538783796,0.0037641218386552655,-0.0703418349954762,0.047288408310519836,-0.0006502474978431483,0.02349884636739774,0.022727058692868507,-0.0020265684806994866,0.0635693916462663,-0.011153826446096748,0.011468487491933965,0.07513981831490191,0.02217268134084649,0.04167734478999452,0.0449861096273938,0.04590008212021157,0.09223285581159413,0.024572498481469918,0.0247769608382844,0.1154836318009449,0.08214870951972375,0.03965882513832186,-0.009549684010519255,0.022106430869405447,-0.003884839558949693,0.044537743449189815,0.06724497433434151,-0.031171686515650276,0.03357890534226282,-0.020924497428011724,0.03714095056872213,-0.0011315908559529353,0.04231508474233725,0.00974834974227079,0.07074831649011526,-0.031017497363821978,0.014014221685191064,0.008261735377628643,0.04980776810711807,0.08007949465956288,0.08160373554061229,0.04352668825110895,0.06312162480764072,0.05848443714475793,0.01113289875149448,0.022071301006758137,0.06792002442988032,0.05259177200561704,0.010185651273285634,0.03890778537613371,-0.0032418859769174357,0.0437467440719419,0.043906158540520934,-0.013110836508404056,0.01691468102532867,0.025296153758996853,0.10088313460437326,0.019528254705896808,0.058661033779375815,0.021770800074367047,0.01761498479543655,0.042518471005495106,-0.018905781234904384,0.006578683213486425,0.09273321315553074,0.0902812709393126,0.08162284823470944,0.021568644271942494,0.028723437404878593,-0.018575669177279597,0.005392274314361956,-0.007139340264498806,0.061342876495204646,-0.050776966838160464
